"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","wdsp","num_collisions"
"874",2543,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.795638509018277,-0.83969351683264,-0.917850486733023,591
"875",2361,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1.46914093075444,0.827898366437909,-0.310531145911176,749
"876",91,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.102785101523923,-0.699001722732141,-0.298130863340512,485
"877",768,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.3062317146062,0.300860438989356,-0.928069648921778,585
"878",2291,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.06268755929648,-1.77035680365217,-0.368516783964357,708
"879",756,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.14182668845749,0.604914135983676,-0.785009742255404,534
"880",2343,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.880052123663385,0.785304019387253,-1.12233007865571,601
"881",1461,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.06169253495127,-0.366485450618007,-0.564354141093736,752
"882",1226,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0632472087311089,0.788447218007104,0.0913296486435731,472
"883",1430,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.750406694708166,-1.83159903738242,-0.230631243967116,760
"884",2001,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.425438499950747,-1.99518126448766,-0.0969595173082528,565
"885",1393,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.278189994790791,0.744980028996378,0.561960636708607,448
"886",1572,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.574462524135976,0.290289605517766,-0.126342838615047,662
"887",1468,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.96695336618163,-2.69045872617536,-0.25148892503753,612
"888",2127,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.10295625047944,-1.25922463904429,-1.00635880254935,604
"889",1457,2016,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.858680030444897,0.744980028996378,-0.41835037360084,718
