"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","wdsp","slp","dewp","max","min","mxpsd","fog","prcp","num_collisions"
"1564",105,2012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.247557003257329,1,0.131067961165049,0.867219917012446,0.162337662337662,0.232758620689655,0.272388059701493,0.370646766169154,0,NA,547
"1565",1770,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.578488372093023,0.741935483870968,0.449838187702265,0.605321507760532,0.630272952853598,0.571428571428571,0.617142857142857,0.517412935323383,0,NA,776
"1566",1757,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.534883720930233,0.537634408602151,0.388349514563107,0.439024390243903,0.635235732009926,0.428571428571429,0.602857142857143,0.370646766169154,0,NA,551
"1567",2069,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.490716180371353,1,0.30958904109589,0.614604462474647,NA,0.4175,0.377604166666667,0.273267326732673,0,NA,654
"1568",664,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.577507598784195,1,0.240356083086053,0.493801652892561,0.472222222222222,0.567567567567568,0.582582582582583,NA,0,0,617
"1569",2547,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.785714285714286,0.270588235294118,0.26027397260274,0.16629711751663,0.849282296650718,0.69060773480663,0.797183098591549,0.360248447204969,1,NA,771
"1570",330,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.568571428571429,0.927835051546392,0.333333333333333,0.354838709677418,0.591687041564792,0.544973544973545,0.566371681415929,0.285714285714286,0,NA,455
"1571",63,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.908794788273616,0.988235294117647,0.218446601941748,0.531120331950207,0.801948051948052,0.839080459770115,0.783582089552239,0.281094527363184,0,NA,515
"1572",1709,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.116279069767442,1,0.634304207119741,0.818181818181818,0,0.177142857142857,0.0942857142857143,0.517412935323383,0,NA,489
"1573",452,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.648571428571429,1,0.040650406504065,0.387096774193547,0.640586797066015,0.648148148148148,0.557522123893805,0.0434782608695652,0,NA,539
"1574",143,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.234527687296417,1,0.155339805825243,0.686721991701245,0.285714285714286,0.229885057471264,0.313432835820896,0.199004975124378,0,NA,671
"1575",2332,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.477453580901857,1,0.115068493150685,0.730223123732252,NA,0.3625,0.479166666666667,0.136633663366337,0,NA,470
"1576",2122,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.543766578249337,1,0.131506849315069,0.750507099391481,NA,0.5275,0.5078125,0.201980198019802,0,NA,568
"1577",2134,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.647214854111406,0.775510204081633,0.287671232876712,0.47870182555781,NA,0.57,0.6953125,0.245544554455446,0,NA,723
"1578",33,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.788273615635179,0.552941176470588,0.106796116504854,0.46265560165975,0.928571428571429,0.793103448275862,0.858208955223881,0.116915422885572,1,NA,570
"1579",2484,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.637142857142857,0.388235294117647,0.523972602739726,0.534368070953438,0.705741626794258,0.569060773480663,0.687323943661972,0.53416149068323,1,NA,551
"1580",618,2014,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.316109422492401,0.880434782608696,0.0890207715133531,0.43801652892562,0.356060606060606,0.27027027027027,0.333333333333333,NA,0,0,513
"1581",408,2013,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.854285714285714,1,0.124661246612466,0.490783410138247,0.882640586797066,0.809523809523809,0.820058997050147,0.0973084886128365,0,NA,519
"1582",553,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0699088145896656,0.923913043478261,0.293768545994065,0.847107438016527,0.171717171717172,0.201201201201201,0,NA,0,0.00343642611683849,418
"1583",1204,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.636612021857924,1,0.137349397590361,NA,0.577830188679245,0.69047619047619,0.560723514211886,NA,0,NA,565
