"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","wdsp","slp","dewp","max","min","mxpsd","fog","prcp","num_collisions"
"95",1876,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8,10,14,1011.7,-14.1,2.8,-6.1,23,0,0,686
"96",1432,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.8,10,7.5,1017.7,0.2,7.8,-2.8,17.3,0,0,700
"97",1885,2018,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.7,10,11.6,1018.5,0.5,8.9,-0.6,16.1,0,0,629
"98",984,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16.4,10,10.6,1024.2,12.3,22.8,10,23,0,0,619
"99",1877,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3,10,10.5,1013.5,-8.1,2.8,-3.3,13.8,0,0,597
"100",256,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18.1,10,10.5,1010.4,14.2,23.3,15.6,15,0,0.13,519
"101",2365,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20.8,10,6.7,1017.7,16.3,25.6,16.1,13.8,0,0,605
"102",285,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.8,10,13.1,1027.8,7.6,17.8,8.9,18.3,0,0,502
"103",206,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18.9,6,17.3,1012.2,18,21,17.8,25.3,0,2.43,617
"104",1256,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.9,10,10.7,1020.6,14.6,21.7,10,16.1,0,0,718
"105",185,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,22,6.8,14.3,1021.6,20.1,25,20,19.7,1,0.03,576
"106",2189,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.7,8.8,17.4,1009.8,-1.4,5.6,-1.1,32.2,0,0.39,630
"107",2177,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7,8.3,7.8,1023,-2.2,4.4,-5,15,0,0,596
"108",1471,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.2,8.2,11.3,1013.1,-9.7,4.4,-5.6,21.9,1,0,571
"109",2018,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23.8,3.6,10.6,1008,23.1,28.3,21.1,16.1,1,0,709
"110",1507,2017,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.7,5.5,17.6,1016,5.9,9.4,-1.1,24.2,1,0.07,609
"111",1829,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1,4.3,26.9,1010.7,-0.8,5.6,-3.3,36.9,1,0.53,579
"112",955,2015,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,23.2,9.2,8.5,1012.5,20.1,27.2,20,16.1,0,0.3,606
"113",707,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.2,9.9,6.7,1014.5,-0.2,7,0,12.8,0,0,720
"114",1169,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.7,2.2,20.9,1007,11.4,15,7.8,34.4,1,0.01,702
"115",2287,2019,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.7,10,10.6,1022.2,7,15,2.8,20.8,0,0.01,649
"116",1939,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.1,9.5,10,1019,10.6,20.6,11.1,13.8,0,0.03,626
"117",2139,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.9,10,11.6,1018.4,-4.6,6.1,-3.9,20.8,0,0,651
"118",1253,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18.5,8.8,9,1015.9,13.7,23.9,13.9,17.3,0,0,811
"119",1578,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.5,10,7.8,1027.6,2.9,17.2,5,16.1,0,0,618
"120",1080,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.1,9.8,11.7,1015.1,-2.2,6.7,3,19.7,0,0.43,393
"121",2369,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22.7,8.9,10.7,1015.9,20.9,26.7,15,15,0,0,649
"122",753,2015,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,10,8.7,1024.9,-7.6,4.4,-10,13.8,0,0,585
"123",1021,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9.4,10,6.6,1020.4,3,16.1,1.7,12.8,0,0,357
"124",2364,2019,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18.9,9.9,10.5,1012.9,16.7,22,17,17.3,0,0,626
"125",870,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11.9,6.6,15.8,1019.5,10.1,16.1,10.6,21.9,0,0.08,642
"126",273,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16.7,10,9.2,1012.9,11,21.1,11.7,17.3,0,0,616
"127",2048,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19.2,10,7.9,1019,15.7,23.9,16.1,16.1,0,0.01,568
"128",2187,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1,9.8,13,1016,-2.6,6.7,-1.7,21.9,0,0,565
"129",593,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18.7,9.8,12.4,1017.9,15.6,22.8,14.4,20.8,0,0.02,454
"130",27,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5.7,10,18.8,1025.6,-15.2,-1.7,-8.3,26.4,0,0,429
"131",103,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.8,9.6,8.9,1015.5,3.6,13.3,3.9,15,0,0.09,472
"132",1516,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6,10,12.5,1018.6,-10.3,3.9,-5,19.7,0,0,756
"133",883,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14.3,8,11.4,1019.2,10.8,15,12.8,18.3,0,0,506
"134",2313,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.8,9.1,12.7,1009.4,10.6,18.9,12.2,20.8,0,0,659
"135",1159,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.9,10,18.4,1015.9,-4.5,7.2,1.7,25.3,0,0.01,628
"136",1729,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,15.4,10,10.7,1023.8,14.6,19.4,9.4,16.1,0,0,766
"137",851,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.2,10,7.9,1025.2,4.4,19.4,7.2,15,0,0,654
"138",1099,2016,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.4,10,21.7,1014.4,-11.6,2.8,-5.6,31.1,0,0,623
"139",2235,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.4,10,15.2,1018.6,-7.9,10,-0.6,21.9,0,0,419
"140",1065,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14.4,5.9,17.3,998.4,10.8,16.1,10,25.3,1,0.69,755
"141",503,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.1,10,6.2,1018.2,6.9,15,8.9,10.2,0,0,472
"142",1612,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19.6,4.6,17.3,1004.8,18.4,23.9,16.1,21.9,1,0,753
"143",2068,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15.8,6.3,9.8,1017.8,14.7,21.1,13.3,18.3,0,0.1,712
"144",339,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.3,7.8,13.6,1021.6,1.4,13.3,2.8,21.9,0,0.51,567
"145",1933,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.2,3,12.3,1013,11.9,15.6,8.9,21.9,1,0,778
"146",157,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13.4,7.7,13.6,1016.3,11.8,15,12.2,20.8,0,0,791
"147",1303,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,24.4,5.4,10.6,1012.7,22.9,28.3,21.7,16.1,1,0,614
"148",2191,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-8,9.8,12.5,1027.8,-18.7,-5.6,-13.3,20.8,0,0,651
"149",2176,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.4,10,12.9,1024.6,-9.4,6.1,-7.2,19.7,0,0,586
"150",550,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20.6,6.5,4.9,1021.9,16.9,25.6,17.8,9.2,1,0.03,642
"151",869,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13.3,4.9,14.6,1021.5,11.6,21.7,11.7,21.9,0,0,691
"152",2178,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4,9.8,7.9,1022,-1.3,4.4,-0.6,15,0,0.07,479
"153",1928,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.6,6.2,14,1015.1,10.1,15,8.9,18.3,1,0.01,663
"154",971,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20.3,9.5,14.5,1005.8,18.7,22.2,17.8,24.2,0,0.11,765
"155",38,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.4,10,11.7,1028.7,-10.3,1.7,-3.9,16.1,0,0,526
"156",2305,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.2,8.9,13.9,1014.5,12.4,21.1,7.2,19.7,0,0.07,510
"157",966,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19.2,10,5.4,1023.5,13.3,22.2,10,9.2,0,0,504
"158",2303,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.2,8.3,21.5,1007.9,11.2,22.2,8.9,32.2,1,0.01,728
"159",2295,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.8,10,9.4,1010.2,8.7,17.8,6.1,15,0,0,642
"160",401,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.4,10,10.6,1023.8,-14.2,0,-6.7,17.3,0,0,636
