"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","wdsp","slp","dewp","num_collisions"
"586",1034,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.565573770491803,1,0.127710843373494,NA,0.561320754716981,640
"587",543,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.188571428571429,0.969072164948453,0.289972899728997,0.716589861751148,0.212713936430318,257
"588",2511,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.628571428571429,1,0.188356164383562,0.447893569844791,0.665071770334928,642
"589",1957,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.537790697674419,0.967741935483871,0.517799352750809,0.629711751662971,0.622828784119107,662
"590",1545,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.857142857142857,1,0.0451127819548872,0.615044247787611,0.806306306306306,660
"591",1303,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.401002506265664,0.554216867469879,0.992481203007519,0.278761061946904,0.432432432432432,517
"592",1810,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.863372093023256,0.924731182795699,0.281553398058252,0.474501108647451,0.734491315136476,754
"593",467,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7,1,0.260162601626016,0.663594470046081,0.73838630806846,559
"594",1469,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.834586466165414,0.180722891566265,0.315789473684211,0.356194690265488,0.887387387387387,612
"595",924,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.245901639344262,1,0.192771084337349,NA,0.191037735849057,481
"596",696,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.78419452887538,0.945652173913043,0.222551928783383,0.444214876033057,0.76010101010101,645
"597",1587,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.739348370927318,0.409638554216867,0.24812030075188,0.47566371681416,0.786036036036036,689
"598",1704,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.494186046511628,0.89247311827957,0.190938511326861,0.829268292682926,0.573200992555831,591
"599",505,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.548571428571429,0.670103092783505,0.119241192411924,0.67741935483871,0.647921760391198,532
"600",2616,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.911428571428571,0.564705882352941,0.23972602739726,0.430155210643016,0.937799043062201,592
"601",351,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.745714285714286,0.88659793814433,0.186991869918699,0.414746543778801,0.799511002444988,477
"602",1596,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.506265664160401,1,0.484962406015038,0.586283185840709,0.400900900900901,603
"603",2480,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.608571428571429,0.0705882352941177,0.462328767123288,0.157427937915744,0.710526315789474,657
"604",342,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.662857142857143,0.762886597938144,0.268292682926829,0.479262672811058,0.748166259168704,791
"605",1610,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.573934837092732,0.614457831325301,0.154135338345865,0.555309734513276,0.646396396396396,463
"606",1691,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.372093023255814,0.731182795698925,0.220064724919094,0.232815964523281,0.47394540942928,603
"607",2037,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.405835543766578,1,0.287671232876712,0.902636916835701,NA,510
"608",366,2013,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.831428571428572,0.391752577319588,0.224932249322493,0.495391705069123,0.911980440097799,633
"609",345,2013,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.76,0.927835051546392,0.0867208672086721,0.594470046082947,0.787286063569682,624
"610",1187,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.907103825136612,0.372340425531915,0.339759036144578,NA,0.955188679245283,634
"611",1756,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.517441860465116,0.419354838709677,0.414239482200647,0.547671840354767,0.620347394540943,690
