"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","wdsp","num_collisions"
"732",2229,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.96551724137931,0.346938775510204,0.194520547945205,709
"733",1290,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.380952380952381,1,0.225563909774436,637
"734",2094,2018,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.397877984084881,1,0.515068493150685,710
"735",1017,2015,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.519125683060109,1,0.163855421686747,554
"736",1943,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.75,0.763440860215054,0.317152103559871,658
"737",920,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.153005464480874,0.872340425531915,0.197590361445783,777
"738",1617,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.451127819548872,1,0.515037593984963,482
"739",1811,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.744186046511628,0.989247311827957,0.472491909385113,657
"740",2268,2018,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.830238726790451,0.785714285714286,0.063013698630137,673
"741",1859,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.869186046511628,0.903225806451613,0.113268608414239,713
"742",863,2014,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.565349544072948,0.956521739130435,0.0178041543026706,560
"743",1479,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.947368421052632,0.795180722891566,0.319548872180451,699
"744",2367,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.387267904509284,1,0.219178082191781,328
"745",2022,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.530503978779841,0.285714285714286,0.50958904109589,603
"746",1521,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.862155388471178,1,0.146616541353383,622
"747",2188,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.806366047745358,0.622448979591837,0.364383561643836,737
"748",735,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.88145896656535,0.826086956521739,0.605341246290801,505
"749",2693,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.414285714285714,1,0.592465753424657,527
"750",1679,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.238372093023256,1,0.420711974110032,541
"751",966,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.169398907103825,1,0.146987951807229,517
"752",305,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.562857142857143,0.731958762886598,0.119241192411924,576
"753",1709,2017,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.247093023255814,1,0.26537216828479,618
"754",644,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.507598784194529,0.75,0.353115727002967,580
"755",1964,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.531976744186046,0.881720430107527,0.271844660194175,811
"756",1242,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.407103825136612,1,0.236144578313253,733
"757",845,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.756838905775076,0.858695652173913,0.246290801186944,639
"758",65,2012,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.765472312703583,1,0.20873786407767,373
"759",682,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.626139817629179,1,0.362017804154303,560
"760",2726,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.168571428571429,1,0.592465753424657,699
"761",915,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.319672131147541,0.98936170212766,0.289156626506024,395
"762",528,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.388571428571429,0.65979381443299,0.184281842818428,539
"763",2335,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.20159151193634,0.969387755102041,0.317808219178082,476
"764",2392,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.331428571428571,0.976470588235294,0.136986301369863,479
"765",2107,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.421750663129973,0.948979591836735,0.257534246575342,468
"766",978,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.333333333333333,0.106382978723404,0.187951807228916,830
"767",600,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.419452887537994,0.684782608695652,0.237388724035608,556
"768",73,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.566775244299674,1,0.131067961165049,521
"769",1271,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.647540983606557,0.351063829787234,0.142168674698795,805
"770",599,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.343465045592705,0.880434782608696,0.302670623145401,552
"771",2365,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.403183023872679,1,0.268493150684932,505
"772",2492,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.542857142857143,0.976470588235294,0.294520547945205,565
"773",1552,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.756892230576441,0.734939759036145,0.56015037593985,872
"774",2143,2018,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.607427055702918,0.63265306122449,0.0767123287671233,689
"775",93,2012,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.527687296416938,1,0.218446601941748,555
"776",2328,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.493368700265252,0.540816326530612,0.504109589041096,720
"777",1619,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.50125313283208,1,0.398496240601504,711
"778",2184,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.787798408488064,0.357142857142857,0.0904109589041096,553
"779",571,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.173252279635258,0.119565217391304,0.759643916913947,498
"780",786,2014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.820668693009119,1,0.0118694362017804,549
"781",1266,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.658469945355191,0.191489361702128,0.224096385542169,767
"782",768,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.9209726443769,0.91304347826087,0.0949554896142433,585
"783",119,2012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.550488599348534,0.952941176470588,0.194174757281553,524
