"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","wdsp","slp","dewp","num_collisions"
"1174",1019,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.110634845484326,-0.00255657333984145,-0.928294390398286,0.217414630754422,-0.469679081032605,595
"1175",258,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.44011720539786,0.77913810557624,1.90347889835778,-1.06522547172622,-1.77387895997558,607
"1176",389,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.69696515798454,-1.00137624605729,-0.47257277051419,-1.39290658744492,1.65863436225976,571
"1177",665,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.401051249245803,0.402211671320797,0.461655158694423,-0.985898467026445,-0.357922704938893,548
"1178",60,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.812889933078434,0.755659732303267,0.00756864730461999,-0.295700244115181,0.248102795902014,550
"1179",1418,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08723251332068,0.744980028996378,-1.04408080571325,0.409128255719924,-0.0178905558838359,694
"1180",1695,2017,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.702945614419513,0.819277330828265,0.173036321675115,0.0840217788768479,-0.909572086196702,428
"1181",561,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.388404708772825,-1.57413735914228,1.05433191488368,-1.70370824665109,-0.250212434263078,388
"1182",1897,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.711019206921344,0.695110039858445,-0.263110802836479,1.02647537001626,0.664158639722161,533
"1183",1696,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.05974047587936,0.819277330828265,-0.990022677022469,1.2939284161504,-1.07856330508732,483
"1184",1763,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19564885147935,-2.20212674943736,0.131498500293059,-0.0815443925395277,0.38954790902491,661
"1185",772,2014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.10388706703855,-0.408598187330722,-1.56162066415858,0.639331222689706,0.988455678508793,604
"1186",671,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0921638292003313,-1.1180568136508,-0.00839882035223341,-1.35157514721259,0.126773513102274,698
"1187",1954,2017,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.790306953912421,-0.256839190910175,0.193805232366143,-0.0178650958409195,0.970455223961403,682
"1188",2669,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.731935767991763,-0.888050748395264,0.149012287361703,-0.677855652430333,0.806118977825558,669
"1189",571,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.80481724174634,-3.3984595411082,3.64984736440218,-2.06938492683721,-1.33808616808881,498
"1190",408,2013,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.21732859829384,0.77913810557624,-0.759337627102186,-0.0139152254620359,1.15761533696454,519
"1191",2593,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.57281194954175,0.465951735358219,0.190045470980731,-1.13814314521802,1.50799670071245,646
"1192",797,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.38211095744407,0.0474823581607566,-0.641949835589031,0.666418384184966,1.47315189654996,647
"1193",380,2013,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.80067036007982,0.489286932054503,-1.10755209581618,0.64144700597539,1.63731440373656,581
"1194",437,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.02288134436518,0.77913810557624,-0.0833918937161961,0.696060525261838,0.827155979854925,629
"1195",888,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.793094003908114,0.604914135983676,-0.21277011558991,2.49480178511564,-0.896474058317967,673
"1196",558,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.90598956553016,0.706265368315116,-0.539764187970192,2.41354030062984,-2.05974498161677,561
"1197",1184,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.457379864952762,0.788447218007104,-0.885810055438209,1.76762568355413,0.375030499677525,493
"1198",1470,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.763940861675257,-0.87169703226091,-0.793788632868288,-0.776303432409607,0.949292942338749,508
"1199",1818,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.988526321390111,-0.712119257799516,-0.304648624218536,-0.667393922166726,1.07607473576804,793
"1200",1978,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.610443242929925,0.819277330828265,-0.221572981454423,1.07741880737513,-0.645523306680114,663
"1201",1423,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.141369181189046,-2.08420482820388,-0.0846274764742196,-0.622894625710488,0.449025615671895,695
"1202",903,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.881619787218959,0.706265368315116,-0.437578540351354,0.585156899699171,-0.713366598169082,505
"1203",2460,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.03900043254532,0.756095124733965,-0.363902507876146,1.90486861265613,-0.932861649028522,644
"1204",2652,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0694272613160196,0.756095124733965,-0.815267527685453,1.63636757519665,0.125192828756189,435
"1205",1020,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.377253995281327,0.788447218007104,-0.503451040797511,1.58524791263653,-0.871921738513619,560
"1206",1669,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.755804112413564,0.198440875979165,1.52301551659195,-2.66692383850301,-0.582151599596133,576
"1207",3,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.25078791253705,0.755659732303267,-0.705730210867356,-0.454984493689791,0.468694701922725,664
