"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","num_collisions"
"1428",1049,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.8,9.6,453
"1429",151,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.1,7,631
"1430",2136,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.3,9.8,705
"1431",797,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2,7,507
"1432",2364,2019,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18.9,9.9,626
"1433",1840,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.3,9,549
"1434",2414,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18.6,6.2,689
"1435",558,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18.3,10,480
"1436",448,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,6.1,559
"1437",1564,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.7,7.6,776
"1438",1264,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19.5,6.2,663
"1439",2057,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.7,7.9,673
"1440",2228,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.7,7.1,462
"1441",2505,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.5,10,599
"1442",2428,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18.2,9.9,645
"1443",1319,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,22.5,9.8,673
"1444",2099,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.7,9.8,696
"1445",1330,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21.9,5.9,715
"1446",562,2014,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20.7,9.9,591
"1447",257,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16.2,10,476
"1448",329,2013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.8,5.2,742
"1449",1703,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17,2.1,631
"1450",72,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.8,9.7,557
"1451",333,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.2,9.8,420
