"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","num_collisions"
"1456",2324,2018,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.477453580901857,1,497
"1457",1056,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.653005464480874,0.904255319148936,727
"1458",751,2014,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.86322188449848,0.565217391304348,557
"1459",1240,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.598360655737705,0.797872340425532,431
"1460",1546,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.764411027568922,1,612
"1461",2062,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.49867374005305,0.826530612244898,550
"1462",983,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.390710382513661,0.98936170212766,584
"1463",1688,2017,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.36046511627907,0.623655913978495,642
"1464",581,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.35258358662614,1,507
"1465",1398,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.56140350877193,1,517
"1466",1647,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.494186046511628,0.505376344086022,659
"1467",1183,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.737704918032787,1,557
"1468",1225,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.76775956284153,0.670212765957447,500
"1469",2261,2018,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.779840848806366,0.948979591836735,650
"1470",1091,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.83879781420765,0.98936170212766,774
"1471",1255,2015,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.60655737704918,0.787234042553192,668
"1472",545,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.297142857142857,1,476
"1473",1517,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.942355889724311,0.963855421686747,756
"1474",533,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.405714285714286,0.567010309278351,450
"1475",320,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.688571428571429,0.701030927835052,559
"1476",1868,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.843023255813954,0.376344086021505,526
"1477",2671,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.671428571428571,0.952941176470588,647
"1478",2298,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.681697612732095,1,699
"1479",485,2013,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.577142857142857,1,620
"1480",1915,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.901162790697674,0.451612903225806,740
"1481",1514,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.882205513784461,1,637
"1482",158,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.381107491856678,0.894117647058823,514
"1483",2065,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.488063660477454,0.63265306122449,448
"1484",826,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.753799392097264,0.652173913043478,531
"1485",418,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.891428571428571,0.371134020618557,578
"1486",1353,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.593984962406015,0.204819277108434,608
"1487",2110,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.421750663129973,1,612
"1488",1145,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.959016393442623,0.606382978723404,594
"1489",2735,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.488571428571429,0.882352941176471,355
"1490",1426,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.756892230576441,0.578313253012048,767
"1491",2040,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.230769230769231,1,596
"1492",2498,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.528571428571429,0.623529411764706,529
"1493",2345,2018,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.615384615384615,0.255102040816327,697
"1494",616,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.43161094224924,0.880434782608696,515
"1495",628,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.455927051671733,0.597826086956522,627
"1496",327,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.748571428571429,0.278350515463918,735
"1497",1314,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.488721804511278,0.216867469879518,607
