"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","wdsp","num_collisions"
"176",2151,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9.1,4.1,15.3,568
"177",1673,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,21.1,10,6.4,631
"178",425,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.6,8.9,12.7,515
"179",939,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.4,9.3,7.6,611
"180",839,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.9,10,11,540
"181",2273,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.8,8,11.3,515
"182",1888,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.4,9.6,14.5,589
"183",2498,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.2,10,9.7,597
"184",376,2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.1,6.5,6.9,583
"185",1801,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-9.6,10,14.8,654
"186",73,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.4,10,21.3,607
"187",811,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.5,4.8,15.8,507
"188",1543,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.9,9.5,9.4,590
"189",704,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.8,10,9.4,687
"190",1703,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17,2.1,19.8,631
"191",665,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,10,21.7,625
"192",2164,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.6,5,13.6,455
"193",529,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18.1,9.8,6.9,765
"194",17,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.1,8.6,9.9,491
"195",1478,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.4,8.4,10.6,626
"196",164,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12.8,7,21.1,693
"197",2140,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,5.2,707
"198",2260,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.6,10,12.4,537
"199",1315,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,22.1,10,12,659
"200",1752,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,10,14.5,623
"201",335,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.4,10,13.5,553
"202",1885,2018,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.7,10,11.6,629
"203",1257,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18.9,7.5,9.3,675
"204",1868,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.4,10,13.1,465
"205",156,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14.8,10,8.6,605
"206",160,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.8,9.3,6.9,624
"207",2409,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16.7,7.4,23.4,489
"208",874,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.4,8.4,13.2,598
"209",1661,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18.8,4.2,6.7,526
"210",1770,2017,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.2,9.8,16.8,701
"211",1276,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21.4,4.1,7.6,574
"212",2146,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.7,6.2,16.8,689
"213",1845,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.9,2.2,11.2,645
"214",1198,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.5,10,10,581
"215",872,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11.2,10,9.1,552
"216",643,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.8,10,10.6,473
"217",1124,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.9,4.8,21.3,615
"218",945,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23.5,9.5,9.8,552
"219",1781,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.9,9,14.2,513
"220",2031,2018,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20.1,4.8,9.3,599
"221",1123,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-4.7,7.4,14,480
"222",2288,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.7,10,8.7,593
"223",1894,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.3,9.4,14,515
"224",926,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,22.4,9,8.3,643
"225",333,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.2,9.8,12.5,420
"226",1601,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19.6,7.6,12.2,829
"227",1838,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4,8.4,16.7,616
"228",2280,2019,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.3,10,5.4,599
"229",2120,2018,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.4,9.7,15.9,732
"230",225,2013,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20.2,8.3,11,622
"231",2078,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15.9,8.8,12.1,501
"232",733,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3,8.4,18.8,613
"233",25,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-7.2,10,15.7,674
"234",1672,2017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,22.4,6.3,14.3,629
"235",1911,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,10,8.2,675
"236",1197,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.8,10,10.8,517
"237",1828,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6,6.9,13.9,531
"238",1081,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.2,10,14.4,422
"239",1593,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13.7,7,9.7,656
"240",431,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-3.7,10,17.4,585
"241",1554,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.1,10,8.7,541
"242",1040,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13.9,7.2,15.7,819
"243",2049,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17,10,11.5,556
"244",886,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15.1,10,4.5,615
"245",1156,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.4,10,11.5,540
"246",569,2014,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,19.6,9.3,6.3,605
"247",1897,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4,10,14.5,625
"248",2276,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.6,6.6,22.2,526
"249",2011,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23.2,5.4,13.3,722
"250",4,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,10,13,505
"251",2242,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.9,10,17.8,466
"252",2,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.5,10,14.3,480
"253",77,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.2,4.6,19,559
"254",383,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-8.6,9.7,12.8,612
"255",2382,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20.4,10,10.8,484
"256",343,2013,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.1,9.9,14.7,605
"257",1155,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.3,9.9,14.2,644
"258",1070,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.6,10,16.1,500
"259",2251,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.8,10,10,553
"260",1557,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.6,3,6.1,688
"261",658,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.3,10,13.8,642
"262",2204,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.9,10,18.3,664
"263",1978,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20,4.4,8.1,845
"264",2422,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.9,10,7.6,688
"265",1596,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11.5,9.2,6.3,660
"266",1986,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19.6,9.9,14.7,526
"267",801,2015,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9,9.9,7.7,538
"268",3,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-5.7,10,11.3,549
"269",1753,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.1,10,5.8,539
"270",2152,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.6,10,13.3,505
"271",166,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16.3,8.9,10.6,477
"272",1487,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,9.2,16.6,652
"273",1135,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.7,10,13.3,388
"274",2400,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,21.7,6.3,10.9,592
"275",136,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.6,9.9,12.3,741
"276",1134,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.6,9.5,23.9,476
"277",246,2013,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,20.3,8.9,10.1,604
"278",412,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.2,7.1,12.7,587
"279",1271,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19.3,10,8.4,662
"280",2167,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.4,6.7,10.7,571
"281",2230,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.7,10,13.6,586
"282",578,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,19.1,10,8.5,601
"283",1639,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,24.2,5.7,9,733
"284",2163,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.9,9.8,11.4,598
"285",2150,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10.2,5.3,20.3,782
"286",534,2014,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19.3,9.9,9.6,646
"287",1936,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.2,5.7,12.5,616
"288",1428,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9.9,2.5,15.2,521
"289",903,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18.8,9.3,9.4,467
"290",1008,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.8,10,15.8,551
"291",2027,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,23.3,5.9,10.8,579
"292",2160,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.6,5.4,21.1,430
"293",1289,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21.6,9,6.1,599
"294",991,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,15.4,8.1,24.6,683
"295",1552,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.2,5.7,15.2,551
"296",1076,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11.6,4.5,15.1,518
"297",1451,2017,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.2,6.5,17.4,629
"298",1844,2018,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.7,8.5,10,671
"299",1598,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.8,9.3,10.5,665
"300",2424,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18.1,6.4,7.5,515
"301",2462,2019,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14.3,8.4,9.1,595
"302",1261,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.8,7.2,13.6,570
"303",1310,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20.6,10,9.8,579
"304",1115,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.9,3.5,20.6,607
"305",1422,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.4,6.5,16.3,665
"306",959,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,22.6,10,9.8,563
"307",411,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.7,3.9,12,545
"308",793,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.7,7.9,11.6,528
"309",16,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.3,7,10.1,578
"310",1045,2015,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.2,10,4.9,717
"311",408,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.1,9,14.6,518
"312",744,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5,9.4,18.4,406
"313",821,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.9,8.9,11.7,542
"314",1031,2015,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.4,4,23.6,530
"315",1090,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.2,8.4,20.1,680
"316",1412,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,10,14.8,690
"317",650,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13.3,10,12.3,483
"318",1870,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7,3.4,35.7,578
"319",456,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.7,1.9,16.9,606
"320",1560,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.6,5,12.2,639
"321",790,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.7,5.8,12.4,507
"322",525,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18.4,10,8.6,622
"323",538,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18.2,9.5,5.8,537
"324",1462,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2,4.5,9.7,411
"325",1765,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.9,10,7.9,502
"326",64,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.6,9.9,17.1,527
"327",770,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-5.6,10,9.8,517
"328",1843,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3,10,11.2,613
"329",703,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.9,9.5,22.2,669
"330",12,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.9,7.1,9.1,475
"331",815,2015,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.1,10,17,457
"332",199,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23.3,2.8,11,697
"333",472,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.8,10,22,586
"334",1691,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.6,10,9.1,735
"335",2419,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.4,10,10.6,635
"336",1260,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,19.4,7.8,10,752
"337",270,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15.1,10,8.5,547
"338",1879,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,6.6,24.7,760
"339",2173,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,10,17.6,703
"340",1107,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,10,4.9,681
"341",938,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19.4,9.2,15.1,489
"342",2262,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.8,5.2,14.5,599
"343",1365,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.3,10,7.1,641
"344",457,2014,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.2,9.6,11.5,595
"345",1820,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.3,10,8.3,418
"346",349,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.9,9,11,703
"347",1427,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.3,5.9,13.2,623
"348",1471,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.2,8.2,11.3,571
"349",994,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13.4,10,22.1,536
"350",2366,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,19.5,9.4,3.9,650
"351",647,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.3,6.6,13.8,602
"352",1438,2016,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.9,10,11.3,546
"353",1893,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4,10,19.6,531
"354",1763,2017,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.3,8,15.5,774
"355",218,2013,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,18.1,9.9,5.9,508
"356",2008,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21.8,9.9,6.7,580
"357",13,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.4,4.3,6.7,373
"358",1024,2015,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.9,9.7,8.5,672
"359",1283,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,22.9,10,10,566
"360",777,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-5.4,10,8.3,538
"361",307,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.6,10,16,658
"362",2408,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15.2,9.1,10.7,591
"363",1751,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,10,14.2,724
"364",1665,2017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,21.7,6.8,7.5,600
"365",2256,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.4,10,8.5,487
"366",2000,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19.2,3.2,14.7,540
"367",2466,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10.6,10,8.6,479
"368",844,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.3,9.8,8.3,684
"369",670,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.6,10,16,543
"370",2153,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.8,9.5,5.6,580
"371",86,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,9.9,14.4,549
"372",688,2014,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.9,6.7,13.7,742
"373",747,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.6,10,9.8,519
"374",979,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,21.3,6.6,6,655
"375",2098,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13.8,6.9,15.4,556
"376",2090,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15.3,9,18.5,629
"377",1739,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15.8,9.6,14.2,613
"378",2361,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24.8,6.7,12.3,477
"379",1019,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,17.3,3.5,20.3,767
"380",636,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15.3,9.6,12.7,505
"381",551,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18.7,9.9,5.1,550
"382",1984,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,22.1,1.6,7.1,720
"383",20,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.9,7,17.1,393
"384",1049,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.8,9.6,10.8,453
"385",828,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.8,3.6,16.5,645
"386",1881,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.4,10,7.8,550
"387",2246,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4,10,10.5,644
"388",2053,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18.9,6.3,9.7,718
"389",837,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.9,10,9,640
"390",1292,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.4,9.7,9.7,602
"391",853,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.1,9.9,8.6,650
"392",1160,2016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.2,8.5,15.5,621
"393",398,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2.1,10,9.9,424
"394",1782,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.6,9.8,9.1,725
"395",963,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,23.6,7.5,6.9,665
"396",2060,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17.6,9.1,13,659
"397",1014,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.8,10,10.8,519
"398",1148,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.2,7.6,11.6,672
"399",2319,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14.3,10,6.1,526
"400",916,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19.9,10,11.2,561
"401",290,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16.8,8.8,12.7,680
"402",53,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.9,9.8,16.3,531
"403",278,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15.1,6.9,8.3,404
"404",2430,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17.7,10,9.4,532
"405",537,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.8,9.5,5.5,611
"406",1406,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8.3,6.8,7.2,463
"407",1758,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.6,9.9,18,814
"408",1110,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.2,8.6,14.4,532
