"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","wdsp","slp","dewp","num_collisions"
"1376",1328,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,21.3,8.4,15.1,1016.3,19.3,648
"1377",800,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3,10,7.7,1024.7,-8.7,601
"1378",1379,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16.2,9.3,12.7,1010.9,11.3,557
"1379",1318,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19.8,8.7,6.7,1024.1,16.5,559
"1380",1628,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20.2,9.6,10.4,1018.2,18.9,667
"1381",1253,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18.5,8.8,9,1015.9,13.7,811
"1382",547,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20.8,6.2,13.6,1010.5,19,594
"1383",966,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19.2,10,5.4,1023.5,13.3,504
"1384",691,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.6,10,7.6,1025.3,-8.4,394
"1385",737,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-6.6,10,15.3,1023.6,-16.7,495
"1386",2044,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24.3,6.1,11.4,1022.4,21.4,786
"1387",373,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.3,5.5,16.9,1003.8,3.6,388
"1388",1152,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.1,3.4,19.9,1010.6,7.6,608
"1389",864,2015,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.9,8.5,15.4,1023.8,14.3,697
"1390",166,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16.3,8.9,10.6,1013.5,13.9,477
"1391",1031,2015,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.4,4,23.6,1005.8,12.1,530
"1392",2274,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.7,9.9,6.4,1013.3,4.9,518
"1393",1218,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.6,10,7.6,1021.7,8.8,782
"1394",1005,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13.9,10,12,1012.2,5.6,683
"1395",1282,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23.5,7.3,13.8,1008.6,20.3,650
"1396",456,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.7,1.9,16.9,1003.5,7.7,606
"1397",1262,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19.6,10,11,1017.1,14.4,448
"1398",2376,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21.2,9.9,7.9,1014.4,16.8,616
"1399",1051,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.5,9.3,9.1,1027,0.4,746
"1400",764,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.5,4.6,22.6,996.7,-6.1,454
"1401",2244,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.7,10,12.4,1021.3,-6.2,610
"1402",1884,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.1,10,18.4,1032.5,-1.8,627
"1403",451,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.9,10,9.7,1018.5,-0.6,592
"1404",1948,2018,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.1,6.4,8.6,1021.3,12.3,708
"1405",310,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14.3,7.1,13.1,1015.6,13.2,646
"1406",481,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.5,9.1,7.4,1010.3,5.1,590
"1407",309,2013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.1,10,4.3,1030.4,5.2,635
"1408",1285,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24.1,9,13.9,1009.6,20.7,688
"1409",2123,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.2,10,13.2,1023.6,-0.1,536
"1410",517,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18.3,9.8,5.5,1013.2,13.1,516
"1411",890,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19.5,6.2,7.1,1012,17.1,774
"1412",1009,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,10,14.5,1027.3,-4,667
"1413",469,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.2,10,7.1,1022.3,2.7,521
"1414",121,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.9,9.5,5.8,1030.3,5.6,585
"1415",1391,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.7,10,18.4,1003.5,5,665
"1416",2415,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15.3,10,13.6,1029,10.1,687
"1417",757,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4,7.6,6.9,1015.9,-1.2,394
"1418",1794,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.4,10,15.1,1023.4,-10.9,543
"1419",120,2013,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.9,7.4,8.1,1030.2,5.2,576
"1420",639,2014,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,18.4,9.4,14.2,1012.5,15.8,639
"1421",236,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17.8,10,7.7,1026.6,12.6,459
"1422",487,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.8,8.7,7.7,1022.6,6.9,584
"1423",1499,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.8,9,9.1,1029.7,4.4,591
"1424",2351,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19.3,2.2,6.7,1015.9,18.7,658
"1425",206,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18.9,6,17.3,1012.2,18,617
"1426",652,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14.3,9.3,12.1,1015.5,11.3,607
"1427",673,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10.6,9.5,9.4,1020.7,8.4,493
"1428",1843,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3,10,11.2,1039.1,-5,613
"1429",2305,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.2,8.9,13.9,1014.5,12.4,510
"1430",2117,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.4,10,7.7,1025.8,-1.5,470
"1431",1276,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21.4,4.1,7.6,1019.1,20.4,574
"1432",1827,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.3,4.4,10.9,1025.3,6.2,412
"1433",642,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11.6,8.1,9.3,1019,8.9,546
"1434",176,2013,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20.8,6.1,11.4,1008.6,18.1,621
"1435",1807,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7,9.9,21.1,1023.6,-2.2,720
"1436",1189,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.8,10,15.4,1020.5,3.9,694
"1437",2013,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,22.1,4.4,10.8,1020.6,21.8,605
"1438",1308,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,21.9,9.9,7,1015.5,18.7,635
"1439",659,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12.4,9.9,7,1017.5,8.9,571
"1440",1398,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.5,10,20.7,1014.8,6.7,776
"1441",2268,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.1,4.8,19.2,1014.1,10.4,551
"1442",1036,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.2,10,9.6,1020.4,5.1,618
"1443",1622,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,22.2,9.8,6.7,1016.5,16.4,424
"1444",1565,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.8,2.6,15.5,1002.7,12.3,685
"1445",225,2013,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20.2,8.3,11,1007.5,15.3,622
"1446",1795,2017,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-5.6,10,12.7,1029.7,-15,577
"1447",1543,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.9,9.5,9.4,1024.2,3.6,590
"1448",1912,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.1,10,7.7,1030.4,5.4,671
"1449",2190,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-9.1,9.5,18.9,1022.5,-16.7,601
"1450",1339,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21.4,9.3,12.8,1019.6,19.6,535
"1451",378,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.7,6.7,4.3,1014.8,2.1,589
"1452",1018,2015,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12.1,9.3,15.2,1030.4,8.3,689
"1453",234,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,21.4,7.8,13.9,1013.1,18.3,636
"1454",2403,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17.7,10,7.9,1026.5,13.7,473
"1455",1088,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.7,10,10.7,1022.7,3.7,554
"1456",889,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18.3,6.2,13,1014.6,16.4,620
"1457",2140,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,5.2,1019.5,-5.1,707
"1458",2041,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18.3,10,8.3,1026.7,15.2,529
"1459",1944,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.9,7.1,15.9,1009.8,13.7,601
"1460",698,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9.4,6.8,11.3,1026.7,7.3,628
"1461",1593,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13.7,7,9.7,1011.5,12.5,656
"1462",1888,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.4,9.6,14.5,1019.1,0.6,589
"1463",2278,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.8,9.8,12.5,1025.4,1.5,565
"1464",2362,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24.7,9.5,8.1,1009.8,21.6,641
"1465",914,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19.6,9.2,19.1,1013.9,14.1,686
"1466",1987,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16.5,10,4.4,1027.4,11.6,545
"1467",62,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,10,8.2,1002.6,-1.5,502
"1468",2125,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.4,7.8,9.3,1011.9,6,743
"1469",1626,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19.6,5.4,10.2,1007,19.3,585
"1470",1971,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16.2,5.5,8.3,1016.4,13.6,728
"1471",617,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.2,10,7.5,1017,10.4,613
"1472",1769,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.3,10,11.5,1028,-2.6,649
"1473",1439,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.9,8.6,11.9,1016.5,-1.4,542
"1474",424,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.4,10,9.7,1027.4,-6.2,533
"1475",981,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.7,10,19.9,1020.3,11.6,624
"1476",87,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.3,10,10.2,1016.4,1.3,520
"1477",2518,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.2,10,6.8,1025.7,-0.9,414
"1478",1086,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.7,10,7.8,1026.9,-1.2,542
"1479",1365,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.3,10,7.1,1029.1,3.8,641
"1480",648,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17.3,7.9,11.2,1006.5,15.4,648
"1481",67,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,9.9,28.7,1018.9,-0.2,569
"1482",700,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.9,10,22.6,1035.8,-4.1,579
"1483",801,2015,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9,9.9,7.7,1028.8,-4.4,538
"1484",1816,2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.2,5.5,8.9,1024.3,1.8,611
"1485",2128,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.2,10,19.7,1002.8,-1.7,646
"1486",1643,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17.1,9.5,15.9,1015.6,15.2,595
"1487",1041,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9.3,10,16.5,1021.5,1.5,597
"1488",2297,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.7,8.9,10.6,1011.9,8.2,649
"1489",1206,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.2,2.9,11,1005.4,7.8,591
"1490",45,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.6,8.4,10.2,1010.5,-1.5,631
"1491",1586,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.8,8.1,13.5,1015.7,8.3,371
"1492",232,2013,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,21.3,7.1,7.5,1020.1,19.3,562
"1493",5,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.9,10,15.2,1017.3,-4.2,389
"1494",2224,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.7,10,15.5,1014.7,-14.4,589
"1495",562,2014,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20.7,9.9,11.4,1015,18.8,591
"1496",1316,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,23,9.7,11.6,1016.1,21.1,756
"1497",1279,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20.2,10,7.9,1020.9,13.1,698
"1498",495,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.3,5.8,14.4,1016,12.3,619
"1499",792,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,9,19.7,1011.1,-7.5,529
"1500",525,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18.4,10,8.6,1018.6,10,622
"1501",156,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14.8,10,8.6,1022,10.6,605
"1502",2069,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16.8,9.8,7.6,1020,13.5,604
"1503",1093,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.7,8.1,13.1,1013.1,-9.6,597
"1504",23,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-8.8,10,18,1018.6,-18.4,545
"1505",1890,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,8.1,9.7,1018.7,-0.4,562
"1506",2517,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,10,13.8,1015.2,0.9,530
"1507",1752,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,10,14.5,1029.7,-7.8,623
"1508",2042,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19.4,10,5.8,1024.9,17.8,528
"1509",1325,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18.5,10,14.6,1022,14.1,466
"1510",1104,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,10,7.5,1021.4,-6,658
"1511",1517,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,10,8.6,1024,-4.5,504
"1512",2159,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,6,1027.4,-4.6,622
"1513",2067,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,19.1,8.5,15.2,1016.6,17,672
"1514",805,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6,9.5,12.2,1019.2,-4.5,505
"1515",1100,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.6,10,16.7,1015.8,-11.8,666
"1516",883,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14.3,8,11.4,1019.2,10.8,506
"1517",734,2015,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,8,11,1031.2,-4.4,506
"1518",1699,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.6,3.3,16.7,1016.3,18.6,661
"1519",1523,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.8,9.9,11,1030.6,-5.6,654
"1520",775,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.2,7.5,13.8,1014.9,-6.9,539
"1521",2148,2018,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1.2,10,10.8,1018,-8.8,749
"1522",2417,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20.1,8.8,9.4,1020.4,18.5,604
"1523",92,2013,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.9,10,19.6,1015.8,-9.1,532
"1524",382,2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.9,1.9,29.6,1001.1,-6.5,498
"1525",1957,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12.7,7.9,9.2,1020.9,11.1,757
"1526",164,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12.8,7,21.1,1003,10.4,693
"1527",1032,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.4,7.3,13.2,1011.3,9.4,637
"1528",2150,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10.2,5.3,20.3,1010.2,9.5,782
"1529",1182,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.7,10,18.2,1026.1,0.2,674
"1530",2234,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.3,6.1,18.4,1009.9,3.7,550
"1531",1710,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13.5,9.8,9.6,1020,10.5,550
"1532",1847,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.2,10,15.1,1023.7,-4,604
"1533",465,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1,10,17.5,1037.9,-4.6,508
"1534",2176,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.4,10,12.9,1024.6,-9.4,586
"1535",1109,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.2,10,13.3,1011,-2.6,596
"1536",1921,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.2,9.5,15.2,1015.3,9.2,790
"1537",2348,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.3,10,4.8,1014.7,13.7,592
"1538",657,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14.2,10,15.1,999.7,7.4,515
"1539",1820,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.3,10,8.3,1018.2,-0.2,418
"1540",1553,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.1,10,12.1,1017.3,4.2,517
"1541",1802,2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.6,10,7.7,1025.1,-7.6,645
"1542",1958,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.2,9.8,6.6,1018.7,13.2,706
"1543",305,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14.1,6.4,6.4,1003.8,12.9,551
"1544",1414,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.4,10,16.8,1019.2,-4.3,482
"1545",1573,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.2,5.6,19,1000,8.8,633
"1546",214,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20.7,7.2,12.5,1011.8,18.9,492
"1547",716,2014,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10.4,2.1,11.7,1015.7,9.6,519
"1548",2051,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20.5,7.4,11.5,1021.2,19.7,544
"1549",2130,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.5,9.9,6.6,1020.3,-0.1,601
"1550",1368,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17.7,4.6,7.8,1014.1,16.4,590
"1551",606,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21.3,8.7,8.6,1021.3,19.6,647
"1552",388,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5.4,10,12.3,1020.6,-18.5,504
"1553",1601,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19.6,7.6,12.2,1011.4,15.4,829
"1554",2094,2018,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9.3,10,15.2,1012.4,5.2,719
"1555",1049,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.8,9.6,10.8,1022.1,3.8,453
"1556",2005,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,21.4,2.1,9,1015.8,21.2,753
"1557",1976,2018,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17.1,10,10.7,1021,15.1,540
"1558",2238,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.7,10,7.7,1029.5,-2.7,584
"1559",1728,2017,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,13.7,10,11.6,1024.8,9.4,737
"1560",433,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.8,10,12.3,1016.5,-8.4,412
"1561",731,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2.8,10,11.7,1025,-12.2,481
"1562",1649,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.7,10,4.8,1017.8,14.1,656
"1563",1637,2017,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,22,4.2,8.7,1016.5,21.3,747
"1564",522,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16.5,4,16.6,1013.7,14.8,708
"1565",1108,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.2,10,6.8,999.4,2.7,645
"1566",1636,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20.8,4,6.3,1019.6,19.9,706
"1567",942,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,21.7,8.4,6,1014.7,18.8,714
"1568",2139,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.9,10,11.6,1018.4,-4.6,651
"1569",971,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20.3,9.5,14.5,1005.8,18.7,765
"1570",1810,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6,10,9.9,1030.1,3.3,696
"1571",1800,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-12.5,10,17.3,1022.2,-18.1,453
"1572",1015,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13.9,9.7,7.9,1020.6,10.9,522
"1573",794,2015,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.6,10,24.3,1009,-15.6,547
"1574",818,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.8,5.1,14.3,1010.9,4.8,576
"1575",1666,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20,9.1,6,1016.6,16,639
